1	1	0.3824778597356705
1	106	0.37858701195368366
1	213	0.3741544637970686
1	318	0.37436055873538804
1	421	0.3768374784215331
1	536	0.3770703652280564
1	628	0.3812391948148597
1	725	0.3847906703089146
1	837	0.385409280530848
1	948	0.38508351852279266
1	1039	0.38147948538212195
1	1126	0.38182700073901515
1	1242	0.38535513338792027
1	1318	0.3895671674562157
1	1409	0.3961904350183203
1	1502	0.39756417282827633
1	1593	0.39175536452083193
1	1709	0.3910911055769778
1	1808	0.39169659838341175
1	1895	0.3914982417420572
1	1988	0.39269576669647593
1	2060	0.39117493079651167
1	2160	0.39175722722457224
1	2250	0.3929291541854713
1	2351	0.3939217179477509
1	2441	0.3937509118851067
1	2538	0.39356167211396414
1	2642	0.39587288054229625
1	2753	0.39358612644526497
1	2862	0.3999334824908409
1	2967	0.40124975685999287
1	3061	0.4036010150799535
1	3159	0.3985779269242892
1	3267	0.39568162899090237
1	3380	0.3989141820235175
1	3491	0.39331312050379336
1	3581	0.3897622769015003
1	3686	0.38818346320161684
1	3783	0.38699652691714564
1	3888	0.38635370022750565
1	3998	0.38319860249515547
1	4104	0.38008890524054434
1	4188	0.37709006293553937
1	4279	0.37306835839900626
1	4379	0.3743560462943821
1	4481	0.37078274299007163
1	4581	0.3683998276769497
1	4673	0.3694122802095374
1	4775	0.3676003164916905
1	4891	0.36973241835502035
1	4976	0.36181565258771564
1	5064	0.36514617623716106
1	5163	0.36532588856075776
1	5268	0.3667647134116769
1	5377	0.36786608760017564
1	5466	0.36779017910603684
1	5569	0.3692392714681914
1	5666	0.3696526923343553
1	5775	0.36684403797615556
1	5878	0.36204979522078756
1	5977	0.36155916673775396
1	6080	0.36582573381765615
1	6184	0.36219846972366043
1	6294	0.3648148688339353
1	6394	0.3664181450501888
1	6507	0.3680020092996088
1	6600	0.36749476162816014
1	6708	0.3639199224161273
1	6805	0.3650479462897222
1	6914	0.37046578417976767
1	7027	0.37191761968468173
1	7144	0.37305846948117094
1	7240	0.3733293569923771
1	7324	0.3770923203996974
1	7414	0.37543930202081266
1	7528	0.3738682502892514
1	7624	0.372340320620049
1	7734	0.3725397665967138
1	7831	0.36735165888784654
1	7928	0.3640042186664114
1	8042	0.3602390661461931
1	8160	0.3563155700203687
1	8255	0.3596233801447937
1	8387	0.3585577079537135
1	8492	0.35337589829932775
1	8583	0.35576945246260366
1	8685	0.3600345036529752
1	8786	0.3590722406427291
1	8874	0.3578094184611024
1	8989	0.35715980238146217
1	9092	0.361442117316934
1	9201	0.36095225820672433
1	9304	0.3547646659316464
1	9406	0.3580504776247225
1	9513	0.3606384709207373
1	9611	0.3594736524989902
1	9706	0.35929184554506977
1	9792	0.3554983629361622
1	9881	0.3514423761897661
1	9980	0.3543317783923163
1	10080	0.35155227507358316
1	10170	0.35320585476378646
1	10266	0.352208740555183
1	10352	0.3524789159810413
1	10458	0.3534771197177867
1	10579	0.35666800753010675
1	10683	0.3581039592294466
1	10775	0.36049750956003834
1	10869	0.36255249042707477
1	10986	0.3622360787960243
1	11100	0.36141773011796363
1	11198	0.36236519228224806
1	11292	0.3659547167273494
1	11400	0.3730124977015447
1	11502	0.37363272142568227
1	11612	0.38226186989973443
1	11710	0.3828149407946643
1	11810	0.38489744643797075
1	11900	0.38305916909967336
1	11973	0.3818517834003376
1	12092	0.3839509455372685
1	12196	0.3826777930827279
1	12285	0.38179979654869384
1	12384	0.37975274702578077
1	12490	0.3826143822710667
1	12581	0.3870692221119663
1	12684	0.3884886026571502
1	12794	0.3917946089294701
1	12893	0.39522896844868655
1	13009	0.39385518518560764
1	13106	0.39467633023944504
1	13227	0.39503028251413014
1	13338	0.38880730866548824
1	13440	0.3846897864540833
1	13524	0.3790354879276875
1	13639	0.38034794728147675
1	13733	0.3779650414593013
1	13834	0.3753968436217916
1	13949	0.379106016478111
1	14051	0.38307950534204777
1	14153	0.3864208799508491
1	14266	0.3822458855266249
1	14358	0.37681022849128554
1	14470	0.37468860273604404
1	14573	0.37775251324036613
1	14669	0.3785089229292187
1	14767	0.3755974648269771
1	14872	0.37527023681550664
1	14980	0.3761165680329703
1	15090	0.3824938018216103
1	15190	0.3793392543940597
1	15291	0.37573346488990533
1	15385	0.3759329225026055
