1	1	1	1
1	106	1	1
1	213	1	1
1	318	1	1
1	421	1	1
1	536	1	1
1	628	1	1
1	725	1	1
1	837	1	1
1	948	1	1
1	1039	1	1
1	1126	1	1
1	1242	1	1
1	1318	1	1
1	1409	1	1
1	1502	1	1
1	1593	1	1
1	1709	1	1
1	1808	1	1
1	1895	1	1
1	1988	1	1
1	2060	1	1
1	2160	1	1
1	2250	1	1
1	2351	1	1
1	2441	1	1
1	2538	1	1
1	2642	1	1
1	2753	1	1
1	2862	1	1
1	2967	1	1
1	3061	1	1
1	3159	1	1
1	3267	1	1
1	3380	1	1
1	3491	1	1
1	3581	1	1
1	3686	1	1
1	3783	1	1
1	3888	1	1
1	3998	1	1
1	4104	1	1
1	4188	1	1
1	4279	1	1
1	4379	1	1
1	4481	1	1
1	4581	1	1
1	4673	1	1
1	4775	1	1
1	4891	1	1
1	4976	1	1
1	5064	1	1
1	5163	1	1
1	5268	1	1
1	5377	1	1
1	5466	1	1
1	5569	1	1
1	5666	1	1
1	5775	1	1
1	5878	1	1
1	5977	1	1
1	6080	1	1
1	6184	1	1
1	6294	1	1
1	6394	1	1
1	6507	1	1
1	6600	1	1
1	6708	1	1
1	6805	1	1
1	6914	1	1
1	7027	1	1
1	7144	1	1
1	7240	1	1
1	7324	1	1
1	7414	1	1
1	7528	1	1
1	7624	1	1
1	7734	1	1
1	7831	1	1
1	7928	1	1
1	8042	1	1
1	8160	1	1
1	8255	1	1
1	8387	1	1
1	8492	1	1
1	8583	1	1
1	8685	1	1
1	8786	1	1
1	8874	1	1
1	8989	1	1
1	9092	1	1
1	9201	1	1
1	9304	1	1
1	9406	1	1
1	9513	1	1
1	9611	1	1
1	9706	1	1
1	9792	1	1
1	9881	1	1
1	9980	1	1
1	10080	1	1
1	10170	1	1
1	10266	1	1
1	10352	1	1
1	10458	1	1
1	10579	1	1
1	10683	1	1
1	10775	1	1
1	10869	1	1
1	10986	1	1
1	11100	1	1
1	11198	1	1
1	11292	1	1
1	11400	1	1
1	11502	1	1
1	11612	1	1
1	11710	1	1
1	11810	1	1
1	11900	1	1
1	11973	1	1
1	12092	1	1
1	12196	1	1
1	12285	1	1
1	12384	1	1
1	12490	1	1
1	12581	1	1
1	12684	1	1
1	12794	1	1
1	12893	1	1
1	13009	1	1
1	13106	1	1
1	13227	1	1
1	13338	1	1
1	13440	1	1
1	13524	1	1
1	13639	1	1
1	13733	1	1
1	13834	1	1
1	13949	1	1
1	14051	1	1
1	14153	1	1
1	14266	1	1
1	14358	1	1
1	14470	1	1
1	14573	1	1
1	14669	1	1
1	14767	1	1
1	14872	1	1
1	14980	1	1
1	15090	1	1
1	15190	1	1
1	15291	1	1
1	15385	1	1
1	15473	1	1
1	15561	1	1
1	15675	1	1
1	15774	1	1
1	15867	1	1
1	15979	1	1
1	16085	1	1
1	16187	1	1
1	16279	1	1
1	16372	1	1
1	16462	1	1
1	16561	1	1
1	16660	1	1
1	16752	1	1
1	16859	1	1
1	16959	1	1
1	17049	1	1
1	17165	1	1
1	17258	1	1
1	17352	1	1
1	17456	1	1
1	17552	1	1
1	17644	1	1
1	17765	1	1
1	17861	1	1
1	17963	1	1
1	18062	1	1
1	18155	1	1
1	18240	1	1
1	18343	1	1
1	18441	1	1
1	18544	1	1
1	18640	1	1
1	18747	1	1
1	18851	1	1
1	18976	1	1
1	19068	1	1
1	19164	1	1
1	19266	1	1
1	19362	1	1
1	19453	1	1
1	19555	1	1
1	19637	1	1
1	19740	1	1
1	19825	1	1
1	19912	1	1
1	20026	1	1
1	20114	1	1
1	20231	1	1
1	20346	1	1
1	20441	1	1
1	20548	1	1
1	20647	1	1
1	20731	1	1
1	20826	1	1
1	20924	1	1
1	21034	1	1
1	21118	1	1
1	21221	1	1
1	21320	1	1
1	21449	1	1
1	21560	1	1
1	21660	1	1
1	21771	1	1
1	21853	1	1
1	21933	1	1
1	22041	1	1
1	22155	1	1
1	22256	1	1
1	22349	1	1
1	22461	1	1
1	22558	1	1
1	22660	1	1
1	22775	1	1
1	22871	1	1
1	22975	1	1
1	23069	1	1
1	23162	1	1
1	23247	1	1
1	23342	1	1
1	23455	1	1
1	23559	1	1
1	23649	1	1
1	23771	1	1
1	23860	1	1
1	23951	1	1
1	24048	1	1
1	24158	1	1
1	24278	1	1
1	24376	1	1
1	24471	1	1
1	24575	1	1
1	24677	1	1
1	24775	1	1
1	24875	1	1
1	24970	1	1
1	25074	1	1
1	25181	1	1
1	25268	1	1
1	25368	1	1
1	25457	1	1
1	25563	1	1
1	25675	1	1
1	25766	1	1
1	25857	1	1
1	25967	1	1
1	26065	1	1
1	26178	1	1
1	26289	1	1
1	26372	1	1
1	26464	1	1
1	26552	1	1
1	26652	1	1
1	26766	1	1
1	26875	1	1
1	26993	1	1
1	27097	1	1
1	27206	1	1
1	27310	1	1
1	27396	1	1
1	27499	1	1
1	27605	1	1
1	27713	1	1
1	27825	1	1
1	27919	1	1
1	28014	1	1
1	28119	1	1
1	28214	1	1
1	28315	1	1
1	28429	1	1
1	28518	1	1
1	28630	1	1
1	28748	1	1
1	28856	1	1
1	28948	1	1
1	29037	1	1
1	29135	1	1
1	29232	1	1
1	29323	1	1
1	29419	1	1
1	29532	1	1
1	29632	1	1
1	29738	1	1
1	29840	1	1
1	29935	1	1
1	30032	1	1
1	30131	1	1
1	30224	1	1
1	30320	1	1
1	30421	1	1
1	30526	1	1
1	30611	1	1
1	30707	1	1
1	30796	1	1
1	30905	1	1
1	31008	1	1
1	31096	1	1
1	31195	1	1
1	31304	1	1
1	31404	1	1
1	31503	1	1
1	31589	1	1
1	31698	1	1
1	31807	1	1
1	31912	1	1
1	32023	1	1
1	32117	1	1
1	32204	1	1
1	32321	1	1
1	32432	1	1
1	32510	1	1
1	32585	1	1
1	32684	1	1
1	32784	1	1
1	32889	1	1
1	32991	1	1
1	33100	1	1
1	33193	1	1
1	33289	1	1
1	33388	1	1
1	33498	1	1
1	33610	1	1
1	33712	1	1
1	33822	1	1
1	33900	1	1
1	33993	1	1
1	34104	1	1
1	34206	1	1
1	34299	1	1
1	34423	1	1
1	34516	1	1
1	34622	1	1
1	34736	1	1
1	34835	1	1
1	34940	1	1
1	35033	1	1
1	35131	1	1
1	35242	1	1
1	35348	1	1
1	35444	1	1
1	35559	1	1
1	35670	1	1
1	35772	1	1
1	35867	1	1
1	35972	1	1
1	36069	1	1
1	36164	1	1
1	36258	1	1
1	36344	1	1
1	36438	1	1
1	36556	1	1
1	36676	1	1
1	36769	1	1
1	36869	1	1
1	36982	1	1
1	37081	1	1
1	37171	1	1
1	37277	1	1
1	37382	1	1
1	37486	1	1
1	37579	1	1
1	37695	1	1
1	37814	1	1
1	37897	1	1
1	37999	1	1
1	38105	1	1
1	38195	1	1
1	38301	1	1
1	38405	1	1
1	38504	1	1
1	38592	1	1
1	38701	1	1
1	38809	1	1
1	38914	1	1
1	39021	1	1
1	39114	1	1
1	39216	1	1
1	39322	1	1
1	39425	1	1
1	39541	1	1
1	39656	1	1
1	39757	1	1
1	39869	1	1
1	39972	1	1
1	40088	1	1
1	40169	1	1
1	40283	1	1
1	40383	1	1
1	40490	1	1
1	40580	1	1
1	40686	1	1
1	40774	1	1
1	40878	1	1
1	40988	1	1
1	41099	1	1
1	41210	1	1
1	41331	1	1
1	41437	1	1
1	41536	1	1
1	41626	1	1
1	41728	1	1
1	41832	1	1
1	41943	1	1
1	42041	1	1
1	42143	1	1
1	42249	1	1
1	42344	1	1
1	42447	1	1
1	42544	1	1
1	42639	1	1
1	42738	1	1
1	42836	1	1
1	42954	1	1
1	43051	1	1
1	43147	1	1
1	43249	1	1
1	43350	1	1
1	43455	1	1
1	43552	1	1
1	43638	1	1
1	43722	1	1
1	43821	1	1
1	43906	1	1
1	44006	1	1
1	44119	1	1
1	44229	1	1
1	44327	1	1
1	44429	1	1
1	44522	1	1
1	44610	1	1
1	44698	1	1
1	44788	1	1
1	44883	1	1
1	44976	1	1
1	45082	1	1
1	45184	1	1
1	45312	1	1
1	45405	1	1
1	45506	1	1
1	45611	1	1
1	45713	1	1
1	45814	1	1
1	45892	1	1
1	45996	1	1
1	46090	1	1
1	46178	1	1
1	46293	1	1
1	46396	1	1
1	46510	1	1
1	46612	1	1
1	46705	1	1
1	46820	1	1
1	46921	1	1
1	47020	1	1
1	47131	1	1
1	47238	1	1
1	47331	1	1
1	47436	1	1
1	47537	1	1
1	47644	1	1
1	47774	1	1
1	47879	1	1
1	47976	1	1
1	48087	1	1
1	48164	1	1
1	48261	1	1
1	48382	1	1
1	48495	1	1
1	48594	1	1
1	48698	1	1
1	48785	1	1
1	48889	1	1
1	48984	1	1
1	49086	1	1
1	49169	1	1
1	49260	1	1
1	49349	1	1
1	49446	1	1
1	49535	1	1
1	49613	1	1
1	49721	1	1
1	49823	1	1
1	49933	1	1
1	50026	1	1
1	50142	1	1
1	50246	1	1
1	50347	1	1
1	50447	1	1
1	50541	1	1
1	50641	1	1
1	50743	1	1
1	50845	1	1
1	50940	1	1
1	51025	1	1
1	51124	1	1
1	51236	1	1
1	51343	1	1
1	51439	1	1
1	51535	1	1
1	51642	1	1
1	51721	1	1
1	51823	1	1
1	51910	1	1
1	52007	1	1
1	52104	1	1
1	52214	1	1
1	52307	1	1
1	52403	1	1
1	52488	1	1
1	52577	1	1
1	52689	1	1
1	52796	1	1
1	52900	1	1
1	52997	1	1
1	53099	1	1
1	53202	1	1
1	53300	1	1
1	53408	1	1
1	53502	1	1
1	53592	1	1
1	53696	1	1
1	53790	1	1
1	53899	1	1
1	53984	1	1
1	54067	1	1
1	54167	1	1
1	54260	1	1
1	54357	1	1
1	54456	1	1
1	54572	1	1
1	54675	1	1
1	54778	1	1
1	54873	1	1
1	54971	1	1
1	55067	1	1
1	55158	1	1
1	55256	1	1
1	55367	1	1
1	55481	1	1
1	55578	1	1
1	55685	1	1
1	55809	1	1
1	55904	1	1
1	56015	1	1
1	56101	1	1
1	56197	1	1
1	56310	1	1
1	56394	1	1
1	56490	1	1
1	56588	1	1
1	56672	1	1
1	56773	1	1
1	56878	1	1
1	56969	1	1
1	57074	1	1
1	57193	1	1
1	57290	1	1
1	57389	1	1
1	57491	1	1
1	57591	1	1
1	57693	1	1
1	57787	1	1
1	57872	1	1
1	57954	1	1
1	58071	1	1
1	58153	1	1
1	58263	1	1
1	58361	1	1
1	58458	1	1
1	58563	1	1
1	58670	1	1
1	58778	1	1
1	58872	1	1
1	58965	1	1
1	59058	1	1
1	59170	1	1
1	59270	1	1
1	59362	1	1
1	59473	1	1
1	59580	1	1
1	59684	1	1
1	59788	1	1
1	59896	2	1
1	60005	2	1
1	60130	2	1
1	60223	2	1
1	60336	2	1
1	60425	2	1
1	60521	2	1
1	60623	2	1
1	60702	2	1
1	60813	2	1
1	60913	2	1
1	61011	2	1
1	61100	2	1
1	61207	2	1
1	61321	2	1
1	61414	2	1
1	61507	2	1
1	61602	2	1
1	61708	2	1
1	61805	2	1
1	61902	2	1
1	62000	2	1
1	62114	2	1
1	62204	2	1
1	62294	2	1
1	62379	2	1
1	62482	2	1
1	62585	2	1
1	62679	2	1
1	62785	2	1
1	62891	2	1
1	63015	2	1
1	63114	2	1
1	63226	2	1
1	63339	2	1
1	63441	2	1
1	63535	2	1
1	63627	2	1
1	63733	2	1
1	63830	2	1
1	63937	2	1
1	64037	2	1
1	64119	2	1
1	64236	2	1
1	64332	2	1
1	64437	2	1
1	64538	2	1
1	64644	2	1
1	64747	2	1
1	64837	2	1
1	64934	2	1
1	65035	2	1
1	65128	2	1
1	65222	2	1
1	65314	2	1
1	65401	2	1
1	65501	2	1
1	65605	2	1
1	65701	2	1
1	65809	2	1
1	65901	2	1
1	66000	2	1
1	66109	2	1
1	66199	2	1
1	66284	2	1
1	66363	2	1
1	66466	2	1
1	66569	2	1
1	66664	2	1
1	66763	2	1
1	66869	2	1
1	66975	2	1
1	67067	2	1
1	67160	2	1
1	67253	2	1
1	67375	2	1
1	67467	2	1
1	67549	2	1
1	67655	2	1
1	67758	2	1
1	67849	2	1
1	67958	2	1
1	68076	2	1
1	68187	2	1
1	68282	2	1
1	68374	2	1
1	68469	2	1
1	68568	2	1
1	68668	2	1
