1	1	60.	60.	60.
1	106	60.	60.	60.
1	213	60.	60.	60.
1	318	60.	60.	60.
1	421	60.	60.	60.
1	536	60.	60.	60.
1	628	60.	60.	60.
1	725	60.	60.	60.
1	837	60.	60.	60.
1	948	60.	60.	60.
1	1039	60.	60.	60.
1	1126	60.	60.	60.
1	1242	60.	60.	60.
1	1318	60.	60.	60.
1	1409	60.	60.	60.
1	1502	60.	60.	60.
1	1593	60.	60.	60.
1	1709	60.	60.	60.
1	1808	60.	60.	60.
1	1895	60.	60.	60.
1	1988	60.	60.	60.
1	2060	60.	60.	60.
1	2160	60.	60.	60.
1	2250	60.	60.	60.
1	2351	60.	60.	60.
1	2441	60.	60.	60.
1	2538	60.	60.	60.
1	2642	60.	60.	60.
1	2753	60.	60.	60.
1	2862	60.	60.	60.
1	2967	60.	60.	60.
1	3061	60.	60.	60.
1	3159	60.	60.	60.
1	3267	60.	60.	60.
1	3380	60.	60.	60.
1	3491	60.	60.	60.
1	3581	60.	60.	60.
1	3686	60.	60.	60.
1	3783	60.	60.	60.
1	3888	60.	60.	60.
1	3998	60.	60.	60.
1	4104	60.	60.	60.
1	4188	60.	60.	60.
1	4279	60.	60.	60.
1	4379	60.	60.	60.
1	4481	60.	60.	60.
1	4581	60.	60.	60.
1	4673	60.	60.	60.
1	4775	60.	60.	60.
1	4891	60.	60.	60.
1	4976	60.	60.	60.
1	5064	60.	60.	60.
1	5163	60.	60.	60.
1	5268	60.	60.	60.
1	5377	60.	60.	60.
1	5466	60.	60.	60.
1	5569	60.	60.	60.
1	5666	60.	60.	60.
1	5775	60.	60.	60.
1	5878	60.	60.	60.
1	5977	60.	60.	60.
1	6080	60.	60.	60.
1	6184	60.	60.	60.
1	6294	60.	60.	60.
1	6394	60.	60.	60.
1	6507	60.	60.	60.
1	6600	60.	60.	60.
1	6708	60.	60.	60.
1	6805	60.	60.	60.
1	6914	60.	60.	60.
1	7027	60.	60.	60.
1	7144	60.	60.	60.
1	7240	60.	60.	60.
1	7324	60.	60.	60.
1	7414	60.	60.	60.
1	7528	60.	60.	60.
1	7624	60.	60.	60.
1	7734	60.	60.	60.
1	7831	60.	60.	60.
1	7928	60.	60.	60.
1	8042	60.	60.	60.
1	8160	60.	60.	60.
1	8255	60.	60.	60.
1	8387	60.	60.	60.
1	8492	60.	60.	60.
1	8583	60.	60.	60.
1	8685	60.	60.	60.
1	8786	60.	60.	60.
1	8874	60.	60.	60.
1	8989	60.	60.	60.
1	9092	60.	60.	60.
1	9201	60.	60.	60.
1	9304	60.	60.	60.
1	9406	60.	60.	60.
1	9513	60.	60.	60.
1	9611	60.	60.	60.
1	9706	60.	60.	60.
1	9792	60.	60.	60.
1	9881	60.	60.	60.
1	9980	60.	60.	60.
1	10080	60.	60.	60.
1	10170	60.	60.	60.
1	10266	60.	60.	60.
1	10352	60.	60.	60.
1	10458	60.	60.	60.
1	10579	60.	60.	60.
1	10683	60.	60.	60.
1	10775	60.	60.	60.
1	10869	60.	60.	60.
1	10986	60.	60.	60.
1	11100	60.	60.	60.
1	11198	60.	60.	60.
1	11292	60.	60.	60.
1	11400	60.	60.	60.
1	11502	60.	60.	60.
1	11612	60.	60.	60.
1	11710	60.	60.	60.
1	11810	60.	60.	60.
1	11900	60.	60.	60.
1	11973	60.	60.	60.
1	12092	60.	60.	60.
1	12196	60.	60.	60.
1	12285	60.	60.	60.
1	12384	60.	60.	60.
1	12490	60.	60.	60.
1	12581	60.	60.	60.
1	12684	60.	60.	60.
1	12794	60.	60.	60.
1	12893	60.	60.	60.
1	13009	60.	60.	60.
1	13106	60.	60.	60.
1	13227	60.	60.	60.
1	13338	60.	60.	60.
1	13440	60.	60.	60.
1	13524	60.	60.	60.
1	13639	60.	60.	60.
1	13733	60.	60.	60.
1	13834	60.	60.	60.
1	13949	60.	60.	60.
1	14051	60.	60.	60.
1	14153	60.	60.	60.
1	14266	60.	60.	60.
1	14358	60.	60.	60.
1	14470	60.	60.	60.
1	14573	60.	60.	60.
1	14669	60.	60.	60.
1	14767	60.	60.	60.
1	14872	60.	60.	60.
1	14980	60.	60.	60.
1	15090	60.	60.	60.
1	15190	60.	60.	60.
1	15291	60.	60.	60.
1	15385	60.	60.	60.
1	15473	60.	60.	60.
1	15561	60.	60.	60.
1	15675	60.	60.	60.
1	15774	60.	60.	60.
1	15867	60.	60.	60.
1	15979	60.	60.	60.
1	16085	60.	60.	60.
1	16187	60.	60.	60.
1	16279	60.	60.	60.
1	16372	60.	60.	60.
1	16462	60.	60.	60.
1	16561	60.	60.	60.
1	16660	60.	60.	60.
1	16752	60.	60.	60.
1	16859	60.	60.	60.
1	16959	60.	60.	60.
1	17049	60.	60.	60.
1	17165	60.	60.	60.
1	17258	60.	60.	60.
1	17352	60.	60.	60.
1	17456	60.	60.	60.
1	17552	60.	60.	60.
1	17644	60.	60.	60.
1	17765	60.	60.	60.
1	17861	60.	60.	60.
1	17963	60.	60.	60.
1	18062	60.	60.	60.
1	18155	60.	60.	60.
1	18240	60.	60.	60.
1	18343	60.	60.	60.
1	18441	60.	60.	60.
1	18544	60.	60.	60.
1	18640	60.	60.	60.
1	18747	60.	60.	60.
1	18851	60.	60.	60.
1	18976	60.	60.	60.
1	19068	60.	60.	60.
1	19164	60.	60.	60.
1	19266	60.	60.	60.
1	19362	60.	60.	60.
1	19453	60.	60.	60.
1	19555	60.	60.	60.
1	19637	60.	60.	60.
1	19740	60.	60.	60.
1	19825	60.	60.	60.
1	19912	60.	60.	60.
1	20026	60.	60.	60.
1	20114	60.	60.	60.
1	20231	60.	60.	60.
1	20346	60.	60.	60.
1	20441	60.	60.	60.
1	20548	60.	60.	60.
1	20647	60.	60.	60.
1	20731	60.	60.	60.
1	20826	60.	60.	60.
1	20924	60.	60.	60.
1	21034	60.	60.	60.
1	21118	60.	60.	60.
1	21221	60.	60.	60.
1	21320	60.	60.	60.
1	21449	60.	60.	60.
1	21560	60.	60.	60.
1	21660	60.	60.	60.
1	21771	60.	60.	60.
1	21853	60.	60.	60.
1	21933	60.	60.	60.
1	22041	60.	60.	60.
1	22155	60.	60.	60.
1	22256	60.	60.	60.
1	22349	60.	60.	60.
1	22461	60.	60.	60.
1	22558	60.	60.	60.
1	22660	60.	60.	60.
1	22775	60.	60.	60.
1	22871	60.	60.	60.
1	22975	60.	60.	60.
1	23069	60.	60.	60.
1	23162	60.	60.	60.
1	23247	60.	60.	60.
1	23342	60.	60.	60.
1	23455	60.	60.	60.
1	23559	60.	60.	60.
1	23649	60.	60.	60.
1	23771	60.	60.	60.
1	23860	60.	60.	60.
1	23951	60.	60.	60.
1	24048	60.	60.	60.
1	24158	60.	60.	60.
1	24278	60.	60.	60.
1	24376	60.	60.	60.
1	24471	60.	60.	60.
1	24575	60.	60.	60.
1	24677	60.	60.	60.
1	24775	60.	60.	60.
1	24875	60.	60.	60.
1	24970	60.	60.	60.
1	25074	60.	60.	60.
1	25181	60.	60.	60.
1	25268	60.	60.	60.
1	25368	60.	60.	60.
1	25457	60.	60.	60.
1	25563	60.	60.	60.
1	25675	60.	60.	60.
1	25766	60.	60.	60.
1	25857	60.	60.	60.
1	25967	60.	60.	60.
1	26065	60.	60.	60.
1	26178	60.	60.	60.
1	26289	60.	60.	60.
1	26372	60.	60.	60.
1	26464	60.	60.	60.
1	26552	60.	60.	60.
1	26652	60.	60.	60.
1	26766	60.	60.	60.
1	26875	60.	60.	60.
1	26993	60.	60.	60.
1	27097	60.	60.	60.
1	27206	60.	60.	60.
1	27310	60.	60.	60.
1	27396	60.	60.	60.
1	27499	60.	60.	60.
1	27605	60.	60.	60.
1	27713	60.	60.	60.
1	27825	60.	60.	60.
1	27919	60.	60.	60.
1	28014	60.	60.	60.
1	28119	60.	60.	60.
1	28214	60.	60.	60.
1	28315	60.	60.	60.
1	28429	60.	60.	60.
1	28518	60.	60.	60.
1	28630	60.	60.	60.
1	28748	60.	60.	60.
1	28856	60.	60.	60.
1	28948	60.	60.	60.
1	29037	60.	60.	60.
1	29135	60.	60.	60.
1	29232	60.	60.	60.
1	29323	60.	60.	60.
1	29419	60.	60.	60.
1	29532	60.	60.	60.
1	29632	60.	60.	60.
1	29738	60.	60.	60.
1	29840	60.	60.	60.
1	29935	60.	60.	60.
1	30032	60.	60.	60.
1	30131	60.	60.	60.
1	30224	60.	60.	60.
1	30320	60.	60.	60.
1	30421	60.	60.	60.
1	30526	60.	60.	60.
1	30611	60.	60.	60.
1	30707	60.	60.	60.
1	30796	60.	60.	60.
1	30905	60.	60.	60.
1	31008	60.	60.	60.
1	31096	60.	60.	60.
1	31195	60.	60.	60.
1	31304	60.	60.	60.
1	31404	60.	60.	60.
1	31503	60.	60.	60.
1	31589	60.	60.	60.
1	31698	60.	60.	60.
1	31807	60.	60.	60.
1	31912	60.	60.	60.
