1	2718	308	81841	1
1	82244	2	82323	0
1	83452	43	94235	1
1	94414	196	129693	0
1	130454	261	185896	1
1	186330	4	186504	0
1	186554	115	203117	1
2	9710	504	125022	0
2	125762	94	146288	1
2	146891	3	147143	0
2	147245	541	287110	1
2	287997	195	324467	0
2	324761	700	466560	1
2	467066	2	467353	0
2	468402	21	475397	1
2	475985	42	485863	0
2	486416	28	492899	1
2	494193	749	627887	0
2	628090	5	628424	1
2	629581	390	701642	0
2	701800	2	702051	1
2	702500	447	801218	0
2	803202	3	804364	1
3	11436	141	41847	0
3	42410	2	42419	1
3	43844	658	198029	0
3	201147	119	224693	1
3	224899	11	226156	0
3	226915	500	303533	1
4	2406	249	63666	1
4	64216	329	131276	0
4	131453	68	145710	1
4	146159	325	227306	0
4	228076	3	229191	1
4	229538	332	303260	0
4	303504	29	308786	1
4	309560	262	368708	0
4	369247	1219	688819	1
4	689207	11	690968	0
4	691222	50	698575	1
4	698788	524	844304	0
4	845227	5	846867	1
4	847566	4	848397	0
4	850922	612	1018675	1
4	1018697	1	1018697	0
4	1018736	14	1019794	1
4	1019958	12	1024632	0
4	1030368	427	1127248	1
4	1127756	595	1270457	0
4	1271410	260	1334484	1
4	1334925	297	1409336	0
4	1409615	7	1410669	1
4	1411151	14	1412132	0
4	1412352	25	1417706	1
4	1418003	8	1419138	0
4	1419672	198	1441206	1
4	1441439	119	1459584	0
4	1460233	107	1479150	1
4	1479562	178	1523009	0
5	7343	375	74196	1
5	75084	1137	344643	0
5	345845	485	470583	1
5	471239	25	475295	0
5	475583	476	566643	1
6	14830	905	163957	1
6	164563	3	165037	0
6	165879	178	201607	1
6	201758	14	204454	0
6	204812	26	208338	1
6	209202	1	209202	0
6	209430	169	240385	1
6	240610	18	242591	0
6	243009	202	267016	1
7	1073	68	5209	0
7	8794	454	113605	1
7	114332	540	224372	0
7	225917	5	226740	1
7	226803	1	226803	0
7	227172	12	229060	1
7	229399	334	314328	0
7	314482	3	315200	1
7	315557	509	429271	0
7	429518	78	451100	1
7	451694	2	452589	0
7	452990	878	653200	1
7	653367	293	735461	0
7	735556	166	773807	1
7	774621	346	850367	0
7	850793	984	1076590	1
8	12938	153	33089	0
8	33844	226	67460	1
8	68025	8	69126	0
8	69741	50	76827	1
8	77625	208	143543	0
8	144241	130	158737	1
8	159130	347	237138	0
8	237546	856	423389	1
8	423780	213	467260	0
8	467702	10	468962	1
8	469095	1	469095	0
8	469169	379	525230	1
9	26336	178	53091	0
9	53717	338	132018	1
9	132148	322	193482	0
9	194605	57	215077	1
9	216408	1083	422317	0
9	422867	87	433284	1
10	21158	258	68090	1
10	68261	12	70147	0
10	71014	177	102425	1
10	104033	219	152244	0
10	152343	9	153468	1
10	154954	3	155099	0
10	155165	38	160945	1
10	161251	294	236615	0
10	236974	232	280163	1
10	280289	506	391555	0
10	391904	4	392871	1
10	393066	985	625848	0
10	626814	3	626826	1
10	627030	233	688400	0
10	689967	193	728049	1
11	2905	170	35874	1
11	36452	294	92728	0
11	93302	36	100475	1
11	103675	316	186571	0
11	191606	218	241104	1
11	241665	168	280076	0
11	280523	267	335009	1
11	335314	1155	575606	0
11	575717	12	579169	1
11	579577	2	579788	0
11	580043	306	664111	1
12	15424	383	87317	0
12	87470	71	100678	1
12	100762	316	162493	0
12	162577	18	166909	1
12	168034	473	259210	0
12	259353	3	259498	1
12	260086	1	260086	0
12	260298	76	280109	1
12	281178	14	284735	0
12	284942	12	287319	1
12	287963	207	338892	0
12	339496	462	408573	1
12	408771	32	412612	0
12	412803	71	422511	1
12	423102	95	447260	0
12	447968	3	448094	1
12	448357	260	560504	0
12	560821	61	582033	1
12	583102	46	600431	0
12	601825	5	602479	1
12	603209	44	611864	0
12	612260	3	612265	1
12	612306	3	612600	0
12	613065	1345	861431	1
12	862341	428	972063	0
12	972703	5	973354	1
12	973931	318	1065293	0
13	8402	26	16521	1
13	17138	1	17138	0
13	17459	36	28593	1
13	29022	13	31379	0
13	31800	1071	297405	1
13	298692	79	315485	0
13	316423	690	456189	1
13	457247	4	457614	0
13	458446	392	552774	1
13	554440	489	653200	0
13	653398	3	653528	1
13	654436	582	792077	0
13	792254	580	863082	1
13	863304	1	863304	0
13	863406	7	864551	1
13	865424	3	866477	0
13	867864	16	875850	1
13	876945	52	895056	0
13	895643	141	917560	1
14	16112	819	167850	1
14	168436	16	170509	0
14	170870	38	186475	1
14	186775	11	188308	0
14	188707	11	191566	1
14	191916	3	192676	0
14	192780	1	192780	1
14	193106	39	199537	0
14	199979	576	338041	1
14	338476	171	375301	0
14	375782	768	559524	1
14	560365	500	690061	0
14	690677	32	698238	1
14	698660	1	698660	0
14	699152	6	700613	1
14	702035	350	781274	0
15	33217	456	132710	0
15	132965	14	137721	1
15	137841	50	150589	0
15	151016	589	277036	1
15	277291	136	301661	0
15	302017	5	303222	1
15	304624	2	304625	0
15	305374	1907	734650	1
15	735184	30	743882	0
15	744522	4	744600	1
15	744769	15	747181	0
15	747315	1	747315	1
15	747490	117	771781	0
15	772232	657	942309	1
15	944698	632	1071359	0
15	1072997	3	1076482	1
16	16416	1	16416	0
16	19898	202	74937	1
16	75329	279	135743	0
16	137217	46	148309	1
16	149714	472	264796	0
16	264998	8	265861	1
16	266422	506	385830	0
16	386485	185	426889	1
16	427523	169	469401	0
16	469629	749	652427	1
16	652718	341	729600	0
16	730141	66	751172	1
16	752898	136	783796	0
16	785968	61	800175	1
16	800848	308	886188	0
16	886734	12	888950	1
16	889219	211	927911	0
