1	2718	327	88212	2
1	88638	1	88638	0
1	88833	1	88833	2
1	88995	11	91362	0
1	92037	14	94414	2
1	94496	68	112184	0
1	112433	21	116457	2
1	116850	1	116850	1
1	117369	77	124972	2
1	125158	57	134587	1
1	135156	200	182433	2
1	183815	3	183865	1
1	183896	148	203117	2
2	9710	148	49031	2
2	50611	77	63891	0
2	65145	39	72594	2
2	73226	302	142186	0
2	142508	382	234280	1
2	234991	7	236554	0
2	237189	187	287110	1
2	287997	188	322187	0
2	322704	4	323577	1
2	323896	5	324914	2
2	325202	112	343418	1
2	343713	500	448230	0
2	448816	105	474402	1
2	475232	64	489897	0
2	491265	10	492899	1
2	494193	49	501897	0
2	502581	174	525363	1
2	526524	175	549839	2
2	550220	61	563275	1
2	564235	22	566766	2
2	566831	164	601647	1
2	602821	131	633444	0
2	633618	134	659388	1
2	660921	187	695575	0
2	696271	14	698735	1
2	698855	190	735363	0
2	736183	6	736599	2
2	736788	286	801218	0
2	803202	3	804364	2
3	11436	141	41847	0
3	42410	32	51494	1
3	51551	29	55223	2
3	55895	64	67080	1
3	67416	56	76198	2
3	76426	539	212724	1
3	213011	262	253696	0
3	254181	12	256257	1
3	256779	272	299675	0
3	300031	24	303533	1
4	2406	2	2587	1
4	18422	52	24643	0
4	25195	1	25195	1
4	25492	104	46608	0
4	47663	1	47663	1
4	49026	403	124321	0
4	124666	4	125172	1
4	125573	302	200337	0
4	201329	121	234211	1
4	234711	4	234944	0
4	235981	184	273899	1
4	274854	94	294697	0
4	295520	21	300487	1
4	300921	182	343499	0
4	344216	7	344945	1
4	345627	94	364251	0
4	364951	181	405482	1
4	405797	1	405797	0
4	405938	6	407415	1
4	408065	211	471701	2
4	473411	166	512511	1
4	512607	90	551155	0
4	551284	52	564428	1
4	564823	144	592269	2
4	592731	242	654167	1
4	654502	7	655473	2
4	656379	92	680023	1
4	680614	20	683860	2
4	684083	160	714270	1
4	714705	406	834242	0
4	834537	2	834720	1
4	835164	776	1051356	0
4	1051761	109	1070601	2
4	1072450	81	1087307	1
4	1087412	97	1113284	2
4	1113566	129	1149251	1
4	1152109	510	1267414	0
4	1267818	13	1270457	1
4	1271410	7	1272229	0
4	1272726	82	1293287	1
4	1293519	44	1306367	0
4	1307489	177	1343962	1
4	1344667	5	1345079	2
4	1345315	32	1351696	1
4	1353241	132	1393543	2
4	1393774	132	1419138	1
4	1419672	602	1523009	0
5	7343	119	18839	0
5	19392	2	19395	1
5	23192	26	26798	0
5	27044	2	27083	1
5	27116	1388	349284	0
5	349449	432	461594	2
5	462662	268	525834	0
5	526150	6	527477	2
5	527534	1	527534	0
5	527822	48	544734	2
5	545207	1	545207	1
5	546474	2	546617	2
5	547317	38	552107	1
5	553559	165	566643	2
6	14830	259	40338	1
6	41032	415	107800	0
6	108002	516	221864	1
6	222102	8	222456	0
6	223659	3	223947	2
6	224053	142	247084	0
6	247271	173	267016	2
7	1073	1	1073	1
7	1137	67	5209	0
7	8794	43	18008	1
7	18259	288	83355	0
7	83613	26	90592	1
7	91429	1	91429	0
7	91912	516	202665	1
7	203125	482	317265	2
7	318305	551	442475	0
7	442874	786	627934	1
7	628498	4	629252	0
7	629348	1	629348	1
7	629428	297	696230	0
7	697513	6	698120	1
7	700278	485	805722	0
7	806040	397	900619	2
7	901731	72	914816	0
7	914991	288	983358	1
7	983817	8	985524	0
7	986118	27	993308	1
7	993694	227	1046941	2
7	1047531	39	1059249	0
7	1060014	1	1060014	2
7	1060642	19	1064969	0
7	1065344	41	1076590	2
8	12938	133	31304	1
8	31482	23	34036	0
8	34233	374	115422	1
8	115710	2	115734	0
8	117141	24	120364	1
8	121030	17	124029	2
8	124904	67	141130	1
8	141607	7	145045	2
8	145255	188	173412	1
8	173805	4	175253	2
8	175365	1	175365	1
8	176184	4	176780	2
8	177112	154	204484	1
8	204657	17	208406	0
8	208748	201	259902	1
8	261028	2	261353	2
8	261563	1	261563	1
8	261641	58	276531	2
8	276657	11	278298	1
8	278404	221	329277	2
8	329544	227	376578	1
8	377294	12	379514	2
8	379789	214	419975	1
8	420093	11	421639	2
8	422218	156	461338	1
8	461509	249	501026	2
8	501349	20	503038	1
8	503623	17	509283	2
8	509758	166	525230	1
9	26336	173	51756	1
9	52260	148	88045	2
9	88821	12	90313	0
9	90521	467	187423	2
9	187858	57	199158	1
9	199536	4	200398	0
9	200415	320	270856	1
9	272218	82	288099	0
9	289119	18	293328	1
9	293533	784	433284	0
10	21158	215	57103	2
10	57356	51	69806	1
10	70030	187	104685	0
10	106108	117	131886	1
10	132867	17	136225	0
10	136260	1	136260	1
10	136384	1	136384	0
10	137516	128	161251	1
10	162223	227	227113	0
10	227560	331	288990	1
10	289744	351	359301	0
10	359445	7	360767	2
10	360976	188	411632	0
10	415231	505	545352	1
10	545654	95	570422	2
10	571276	28	577306	1
10	578723	567	699469	2
10	700600	3	701586	1
10	702870	147	728049	2
11	2905	130	24745	0
11	25946	5	26562	2
11	26749	42	37157	0
11	37308	398	127262	2
11	127589	251	193963	1
11	194991	46	204464	2
11	205160	34	212498	1
11	213298	3	213360	0
11	213442	12	214237	1
11	214288	2	214293	0
11	215029	27	221112	1
11	222010	428	310006	0
11	310828	314	379888	1
11	382857	87	405007	0
11	405343	2	405405	1
11	405844	4	406093	2
11	406501	1	406501	1
11	406946	292	463472	2
11	463660	2	463824	1
11	464549	1	464549	0
11	465781	3	466102	1
11	466619	312	522677	2
11	523472	261	581941	1
11	582019	11	583946	2
11	584726	276	664111	1
12	15424	561	113713	0
12	114118	192	158461	1
12	159242	14	161675	2
12	162127	257	210240	1
12	211678	215	255818	0
12	256011	56	266624	1
12	267016	5	268181	0
12	268836	64	286066	1
12	286225	724	414915	0
12	415898	353	543116	1
12	543914	197	607707	0
12	609052	173	649310	1
12	649498	1	649498	2
12	649777	67	669004	1
12	669276	360	746867	2
12	747171	57	761814	1
12	762938	254	809330	0
12	809789	339	828978	1
12	829513	114	860211	0
12	861431	58	876507	1
12	876756	92	895997	0
12	896568	431	1016012	1
12	1016099	171	1065293	2
13	8402	166	50532	1
13	50646	168	78246	0
13	78303	1	78303	1
13	78413	495	195045	0
13	195462	172	242904	1
13	243084	13	246508	0
13	248171	10	250706	1
13	251286	5	251736	2
13	251941	1	251941	1
13	252379	9	254349	2
13	255052	371	355643	1
13	356625	92	382044	0
13	383159	19	386920	1
13	387174	16	389046	2
13	389118	7	389574	1
13	389820	10	390597	2
13	390765	252	434958	1
13	435282	1	435282	2
13	435813	4	436089	1
13	436121	336	511953	2
13	512151	55	521251	1
13	522008	8	523761	2
13	524617	212	569738	1
13	570835	138	606066	0
13	606837	177	636317	1
13	637578	2	638108	2
13	638780	255	701024	1
13	701348	169	738331	0
13	740076	1	740076	1
13	740818	8	741959	0
13	742124	209	789225	1
13	791709	406	819515	0
13	820351	240	886291	2
13	887053	5	888693	1
13	889102	153	917560	2
14	16112	893	190540	2
14	191177	494	307073	1
14	307285	535	426877	2
14	427709	12	429408	1
14	429495	232	476219	2
14	476473	10	477622	1
14	478042	109	500187	2
14	500595	2	500597	1
14	500939	9	502885	2
14	503608	97	540589	1
14	541892	338	641607	0
14	642423	10	643599	2
14	643797	68	661117	1
14	661887	7	663416	0
14	663970	17	667485	1
14	668185	225	713783	0
14	715430	7	717110	1
14	717305	5	718484	2
14	719073	4	719281	1
14	721369	267	781201	2
14	781274	1	781274	1
15	33217	2	33602	1
15	34277	1	34277	2
15	35071	57	41470	1
15	41876	79	61901	2
15	62300	29	70447	1
15	70932	155	101077	0
15	101318	33	105429	1
15	105843	9	107465	2
15	108214	121	140493	1
15	141631	12	144050	2
15	144479	236	194198	1
15	195064	17	197170	2
15	198279	85	216075	1
15	216499	4	218172	0
15	219124	8	220591	1
15	220633	6	221576	0
15	221841	96	243831	1
15	243874	99	263193	2
15	263431	7	264609	1
15	265043	15	269276	2
15	269696	66	283276	1
15	283690	20	286561	0
15	287251	9	288175	1
15	288307	1066	499294	0
15	499626	20	502562	2
15	503360	213	569110	0
15	569787	862	772232	2
15	772708	275	835187	1
15	835656	11	837673	0
15	838159	381	946069	1
15	946536	1	946536	0
15	946808	1	946808	1
15	947625	134	985891	0
15	986501	17	989863	1
15	990949	88	1002944	0
15	1003101	11	1004149	2
15	1004303	369	1071359	0
15	1072997	1	1072997	1
15	1073023	1	1073023	2
15	1076482	1	1076482	1
16	16416	1	16416	0
16	19898	85	45974	2
16	46105	5	47566	0
16	47999	57	55774	2
16	55837	16	64208	0
16	64673	13	68341	2
16	68965	291	132500	0
16	133367	21	139583	2
16	140565	199	191940	0
16	192347	114	215378	1
16	215619	13	216822	0
16	217425	245	280430	1
16	280994	91	300524	0
16	301071	214	348697	1
16	349888	50	358161	0
16	358747	442	466327	1
16	466824	110	492006	2
16	493377	151	526767	1
16	527906	8	529090	2
16	529339	139	566096	1
16	567154	3	567614	2
16	568709	27	571853	1
16	571905	2	571918	2
16	572382	239	626230	1
16	626641	54	642612	2
16	643790	2	643795	1
16	644963	255	700311	2
16	702124	254	770864	1
16	771861	294	860362	0
16	860653	2	860656	1
16	862247	133	886734	0
16	887502	182	919842	2
16	919984	2	920045	0
16	920178	6	920827	2
16	921002	1	921002	0
16	921047	3	921247	2
16	921490	26	925033	0
16	926851	2	927911	1
