1	2718	224	66575	2
1	67032	34	71782	1
1	72862	193	117678	0
1	118092	1	118092	1
1	118116	234	168413	0
1	169689	79	181107	1
1	181318	61	186990	0
1	189687	12	190169	1
1	190880	6	192795	0
1	193131	5	193807	1
1	194011	80	203117	0
2	9710	55	23766	1
2	23961	83	45853	0
2	46755	209	89194	1
2	90193	6	90695	0
2	91802	114	116257	1
2	116701	107	143491	2
2	143627	14	145486	1
2	145735	273	206083	2
2	207171	54	218741	1
2	219119	306	302360	0
2	302559	38	305881	1
2	306932	4	307382	0
2	307537	71	323577	1
2	323896	23	327005	2
2	327053	137	350008	1
2	350442	384	427568	0
2	428925	9	431069	1
2	431655	158	470300	0
2	470903	75	489897	1
2	491265	570	581474	0
2	582680	4	583463	1
2	583838	112	607960	0
2	608066	1	608066	1
2	608176	1	608176	0
2	608320	4	608620	1
2	608834	230	660972	0
2	662073	193	697049	1
2	697171	4	698306	0
2	698648	190	734277	1
2	735342	2	735363	2
2	736183	250	792530	1
2	793635	42	801218	0
2	803202	3	804364	1
3	11436	118	37687	1
3	38619	153	67884	2
3	68236	15	70862	1
3	71636	5	72477	2
3	72581	144	104135	1
3	104931	2	104980	2
3	105510	383	202737	1
3	203232	20	207341	0
3	208480	12	210964	1
3	211204	579	303533	2
4	2406	14	19790	1
4	19907	224	62366	2
4	62829	219	99505	1
4	99689	255	159602	0
4	159930	25	164984	1
4	165509	249	232597	2
4	233237	308	300921	1
4	301375	111	323798	0
4	324403	40	336327	1
4	337570	3	337920	2
4	338279	124	363098	1
4	363742	15	366862	2
4	366913	2	367042	1
4	367147	325	444540	2
4	445021	121	484429	1
4	484658	1	484658	0
4	484952	8	485434	1
4	485776	84	508191	0
4	508803	294	591069	1
4	591909	110	616510	0
4	617714	1	617714	1
4	618001	83	636051	0
4	636665	5	637305	1
4	637452	2	637466	0
4	638043	1	638043	1
4	638098	5	639205	0
4	640078	25	644966	1
4	652022	606	812667	0
4	813253	100	836356	1
4	836588	115	861727	2
4	862622	1	862622	1
4	862992	195	924961	2
4	926065	2	926263	1
4	926719	125	954024	2
4	954302	1	954302	1
4	955140	5	955484	0
4	956094	338	1053051	1
4	1053166	324	1125429	0
4	1125758	60	1141725	1
4	1142883	593	1279416	0
4	1280319	25	1289490	1
4	1290044	142	1321506	0
4	1322146	5	1323786	1
4	1324089	297	1402134	0
4	1402714	3	1402868	1
4	1403130	693	1523009	0
5	7343	118	18721	2
5	18839	1	18839	1
5	19392	216	68718	2
5	69310	26	71903	1
5	72016	387	158171	0
5	158684	111	189415	1
5	189983	252	249845	0
5	250386	8	252051	1
5	252588	319	324410	0
5	325958	12	328044	1
5	328168	5	328370	0
5	328773	18	334460	1
5	334747	2	335065	2
5	335254	496	462734	1
5	463255	197	508371	2
5	508859	330	566643	1
6	14830	1	14830	1
6	15115	181	32207	0
6	32241	1	32241	1
6	32259	174	59129	0
6	59567	205	93250	1
6	93271	377	171355	2
6	172581	6	174034	1
6	174110	154	204274	2
6	204454	78	220148	1
6	221384	30	225457	0
6	226463	309	267016	1
7	1073	68	5209	1
7	8794	182	52204	0
7	52326	133	77052	1
7	78273	382	168780	2
7	169165	2	169257	1
7	169593	1	169593	2
7	169843	41	177936	1
7	178179	2	178256	0
7	178362	6	178893	1
7	179733	167	207263	0
7	207422	28	213113	1
7	213964	124	244314	0
7	244800	2	245148	1
7	247485	59	270374	0
7	270608	1	270608	1
7	272568	365	345511	0
7	345912	397	436989	1
7	438146	17	442910	2
7	444182	21	449184	1
7	449454	621	599047	2
7	599081	3	599275	1
7	599896	53	612075	2
7	612980	460	727304	1
7	728724	273	782807	2
7	783677	95	797707	1
7	797862	22	800442	2
7	801136	489	912560	1
7	913393	184	958339	2
7	959157	106	977989	1
7	978531	155	1012976	2
7	1013909	118	1048158	1
7	1050057	4	1051154	0
7	1051848	40	1061926	1
7	1062869	7	1063668	2
7	1063699	45	1076590	1
8	12938	360	63916	1
8	64197	26	69088	2
8	69126	46	75835	1
8	76139	211	141692	0
8	143214	1	143214	1
8	143543	265	189026	0
8	189274	3	190339	2
8	191304	196	233566	0
8	234595	606	367565	2
8	368365	680	502354	0
8	502930	187	525230	2
9	26336	170	51147	1
9	51395	18	56841	2
9	57096	15	60434	1
9	61787	479	159685	0
9	160393	183	201167	1
9	201465	303	267668	2
9	268466	1	268466	1
9	268483	15	273421	2
9	274263	205	310893	1
9	311489	9	312859	0
9	313552	357	386090	1
9	386266	230	423791	0
9	423869	18	425137	1
9	425230	1	425230	0
9	425491	11	426184	1
9	426423	50	433284	0
10	21158	528	121450	0
10	122256	111	145826	1
10	147017	209	192229	2
10	193023	1	193023	1
10	194259	188	240364	2
10	240782	174	270752	1
10	272069	60	287508	2
10	288239	272	337345	1
10	337582	1	337582	0
10	338561	201	390932	1
10	391152	18	395232	2
10	395874	58	411632	1
10	415231	481	542637	2
10	542954	28	546674	1
10	547458	453	637665	2
10	637795	219	696586	1
10	697470	150	726383	0
10	726713	1	726713	1
10	726859	13	728049	0
11	2905	392	81976	1
11	82281	81	95608	0
11	96471	255	165571	1
11	166202	88	186571	2
11	191606	650	333397	1
11	334655	169	368658	2
11	370478	540	484909	1
11	485495	211	520873	2
11	521296	155	559707	1
11	560154	95	579169	2
11	579577	1	579577	1
11	579788	8	580463	0
11	580811	226	631349	1
11	632700	7	634259	2
11	634306	1	634306	1
11	634635	63	658012	2
11	664104	2	664111	1
12	15424	233	52725	1
12	52829	18	63918	0
12	64212	338	117547	1
12	118518	230	173105	0
12	173735	21	176285	1
12	176423	329	242506	0
12	243426	65	255317	1
12	255485	56	265047	0
12	265441	11	268836	1
12	269133	229	328528	0
12	329893	55	341678	1
12	342271	1	342271	0
12	342938	2	343213	1
12	343396	500	414915	0
12	415898	20	418008	1
12	418307	413	566338	0
12	566515	8	569046	1
12	569709	10	573483	2
12	574439	7	575599	1
12	576551	497	703572	0
12	704823	72	728027	1
12	728551	6	730471	2
12	731264	102	744968	1
12	745096	16	746867	0
12	747171	1	747171	1
12	747358	137	780774	0
12	781443	154	806915	1
12	806948	2	807002	0
12	807114	339	824361	1
12	824872	652	999142	0
12	1000048	1	1000048	1
12	1000756	42	1009527	0
12	1010166	188	1065293	1
13	8402	31	18080	1
13	18437	107	45053	2
13	45743	328	104863	1
13	105382	432	214698	0
13	215306	19	219785	1
13	221745	75	241036	0
13	241872	310	331046	1
13	331787	799	501143	2
13	501451	23	507000	1
13	507502	754	673975	2
13	675294	1	675294	0
13	675697	439	775031	1
13	775321	628	858414	0
13	859521	75	884125	1
13	884525	165	917560	0
14	16112	265	67731	2
14	68923	88	88100	1
