1	2718	308	81841	2
1	82244	2	82323	0
1	83452	43	94235	2
1	94414	196	129693	0
1	130454	229	182433	2
1	183815	6	183912	1
1	184378	26	185896	2
1	186330	4	186504	0
1	186554	115	203117	2
2	9710	504	125022	0
2	125762	94	146288	2
2	146891	3	147143	0
2	147245	541	287110	2
2	287997	195	324467	0
2	324761	700	466560	2
2	467066	2	467353	0
2	468402	21	475397	2
2	475985	42	485863	0
2	486416	28	492899	2
2	494193	749	627887	0
2	628090	5	628424	2
2	629581	390	701642	0
2	701800	2	702051	2
2	702500	447	801218	0
2	803202	3	804364	2
3	11436	141	41847	0
3	42410	2	42419	2
3	43844	658	198029	0
3	201147	119	224693	2
3	224899	11	226156	0
3	226915	500	303533	2
4	2406	249	63666	2
4	64216	329	131276	0
4	131453	68	145710	2
4	146159	325	227306	0
4	228076	3	229191	2
4	229538	332	303260	0
4	303504	29	308786	2
4	309560	262	368708	0
4	369247	1219	688819	2
4	689207	11	690968	0
4	691222	50	698575	2
4	698788	524	844304	0
4	845227	5	846867	2
4	847566	4	848397	0
4	850922	442	966300	2
4	966303	1	966303	1
4	966390	169	1018675	2
4	1018697	1	1018697	0
4	1018736	14	1019794	2
4	1019958	12	1024632	0
4	1030368	120	1056242	2
4	1056271	2	1056272	1
4	1056276	305	1127248	2
4	1127756	112	1163806	0
4	1164350	1	1164350	1
4	1164361	482	1270457	0
4	1271410	260	1334484	2
4	1334925	297	1409336	0
4	1409615	7	1410669	2
4	1411151	14	1412132	0
4	1412352	25	1417706	2
4	1418003	8	1419138	0
4	1419672	198	1441206	2
4	1441439	119	1459584	0
4	1460233	107	1479150	2
4	1479562	178	1523009	0
5	7343	375	74196	2
5	75084	1137	344643	0
5	345845	485	470583	2
5	471239	25	475295	0
5	475583	476	566643	2
6	14830	905	163957	2
6	164563	3	165037	0
6	165879	178	201607	2
6	201758	14	204454	0
6	204812	26	208338	2
6	209202	1	209202	0
6	209430	169	240385	2
6	240610	18	242591	0
6	243009	202	267016	2
7	1073	68	5209	0
7	8794	454	113605	2
7	114332	540	224372	0
7	225917	5	226740	2
7	226803	1	226803	0
7	227172	12	229060	2
7	229399	334	314328	0
7	314482	3	315200	2
7	315557	509	429271	0
7	429518	78	451100	2
7	451694	2	452589	0
7	452990	878	653200	2
7	653367	293	735461	0
7	735556	166	773807	2
7	774621	346	850367	0
7	850793	984	1076590	2
8	12938	153	33089	0
8	33844	226	67460	2
8	68025	8	69126	0
8	69741	50	76827	2
8	77625	208	143543	0
8	144241	130	158737	2
8	159130	347	237138	0
8	237546	856	423389	2
8	423780	213	467260	0
8	467702	10	468962	2
8	469095	1	469095	0
8	469169	379	525230	2
9	26336	178	53091	0
9	53717	338	132018	2
9	132148	322	193482	0
9	194605	57	215077	2
9	216408	1083	422317	0
9	422867	87	433284	2
10	21158	258	68090	2
10	68261	12	70147	0
10	71014	177	102425	2
10	104033	219	152244	0
10	152343	9	153468	2
10	154954	3	155099	0
10	155165	38	160945	2
10	161251	294	236615	0
10	236974	232	280163	2
10	280289	506	391555	0
10	391904	4	392871	2
10	393066	985	625848	0
10	626814	3	626826	2
10	627030	233	688400	0
10	689967	185	727467	2
10	727488	1	727488	1
10	727539	7	728049	2
11	2905	170	35874	2
11	36452	294	92728	0
11	93302	36	100475	2
11	103675	316	186571	0
11	191606	218	241104	2
11	241665	168	280076	0
11	280523	267	335009	2
11	335314	1155	575606	0
11	575717	12	579169	2
11	579577	2	579788	0
11	580043	304	658012	2
11	664104	2	664111	1
12	15424	383	87317	0
12	87470	71	100678	2
12	100762	316	162493	0
12	162577	18	166909	2
12	168034	473	259210	0
12	259353	3	259498	2
12	260086	1	260086	0
12	260298	76	280109	2
12	281178	14	284735	0
12	284942	12	287319	2
12	287963	207	338892	0
12	339496	462	408573	2
12	408771	32	412612	0
12	412803	71	422511	2
12	423102	95	447260	0
12	447968	3	448094	2
12	448357	260	560504	0
12	560821	61	582033	2
12	583102	46	600431	0
12	601825	5	602479	2
12	603209	44	611864	0
12	612260	3	612265	2
12	612306	3	612600	0
12	613065	1345	861431	2
12	862341	428	972063	0
12	972703	5	973354	2
12	973931	84	998806	0
12	999140	1	999140	1
12	999141	233	1065293	0
13	8402	26	16521	2
13	17138	1	17138	0
13	17459	36	28593	2
13	29022	13	31379	0
13	31800	1071	297405	2
13	298692	79	315485	0
13	316423	690	456189	2
13	457247	4	457614	0
13	458446	392	552774	2
13	554440	489	653200	0
13	653398	3	653528	2
13	654436	582	792077	0
13	792254	580	863082	2
13	863304	1	863304	0
13	863406	7	864551	2
13	865424	3	866477	0
13	867864	16	875850	2
13	876945	52	895056	0
13	895643	141	917560	2
14	16112	2	16184	2
14	16586	1	16586	1
14	16721	816	167850	2
14	168436	16	170509	0
14	170870	38	186475	2
14	186775	11	188308	0
14	188707	11	191566	2
14	191916	3	192676	0
14	192780	1	192780	2
14	193106	39	199537	0
14	199979	576	338041	2
